,Date,CSCO,TER,SWKS,ENPH,MCHP,CDNS,GEN,APH,MSI,ADI,ADBE,SMCI,NOW,ZBRA,WDAY,STX,ORCL,INTU,INTC,GLW,TXN,FTNT,JNPR,ADSK,WDC,MSFT,ANSS,IT,ACN,VRSN,HPQ,AMAT,AMD,KLAC,NXPI,NVDA,ROP,TYL,HPE,PTC,IBM,PANW,DELL,MPWR,FICO,AKAM,ANET,FFIV,CRWD,SNPS,EPAM,AVGO,FSLR,TEL,JBL,ON,TRMB,QCOM,PLTR,AAPL,TDY,NTAP,KEYS,GDDY,CTSH,MU,CDW,CRM,LRCX
10,2024-09-10,48.092247009277344,125.09779357910156,97.63570404052734,104.61000061035156,74.11925506591797,255.8500061035156,25.67549514770508,60.49869918823242,436.1098937988281,217.7978057861328,574.47998046875,41.27199935913086,860.1500244140625,334.8500061035156,255.5800018310547,100.82754516601562,155.15887451171875,631.5090942382812,18.979999542236328,40.9150505065918,197.03611755371097,76.06999969482422,38.16481018066406,257.6099853515625,47.4603157043457,412.5453796386719,308.9200134277344,499.5700073242187,346.29046630859375,181.1199951171875,32.9194450378418,177.22406005859375,142.83999633789062,709.882568359375,224.2009429931641,108.08330535888672,550.6742553710938,595.4600219726562,15.886148452758787,166.94000244140625,202.36631774902344,173.7899932861328,105.83845520019533,844.8014526367188,1797.280029296875,94.72000122070312,81.6875,201.27999877929688,247.7400054931641,465.5,206.5,147.3293914794922,208.22000122070312,144.0,101.52909088134766,68.2300033569336,55.220001220703125,160.83863830566406,34.7599983215332,219.62661743164065,427.7099914550781,113.96924591064452,147.3800048828125,149.66000366210938,75.99063873291016,86.63975524902344,215.1061248779297,245.4940490722656,70.7204360961914
11,2024-09-11,48.40766525268555,131.22445678710938,100.00174713134766,110.58999633789062,76.3470687866211,264.7200012207031,25.794456481933594,61.76261520385742,433.9099426269531,224.1210479736328,580.3800048828125,44.540000915527344,875.9600219726562,337.44000244140625,255.6199951171875,101.09375762939452,156.4428253173828,641.7747802734375,19.63999938964844,41.60094451904297,199.61001586914065,76.63999938964844,38.29401397705078,258.9800109863281,47.853363037109375,421.3500671386719,317.4599914550781,499.7699890136719,348.889892578125,182.05999755859375,33.0939826965332,185.07745361328125,149.86000061035156,745.0652465820312,229.85598754882812,116.8919448852539,548.1917114257812,586.4099731445312,16.18216323852539,168.69000244140625,206.8705596923828,170.88499450683594,107.9822235107422,892.0991821289062,1834.22998046875,96.66000366210938,85.73249816894531,202.91000366210935,253.52999877929688,481.5,203.6000061035156,157.32962036132812,239.83999633789065,144.24000549316406,103.32713317871094,70.58000183105469,54.90999984741211,165.69325256347656,34.849998474121094,222.17103576660156,425.6700134277344,114.6433334350586,148.1699981689453,151.42999267578125,75.74246215820312,90.43055725097656,215.0463409423828,248.8948211669922,74.13194274902344
12,2024-09-12,48.900516510009766,127.91167449951172,98.60765075683594,105.83000183105467,74.99658203125,269.8999938964844,26.022462844848633,63.14595413208008,437.8021545410156,220.5959625244141,586.5499877929688,44.2130012512207,886.1300048828125,337.0400085449219,251.19000244140625,99.21051788330078,160.62313842773438,644.2166137695312,19.36000061035156,41.61088562011719,193.2689514160156,74.48999786376953,38.31389236450195,259.4700012207031,47.80801010131836,425.2942504882813,319.1300048828125,505.6700134277344,348.4715881347656,179.97000122070312,32.82621765136719,182.36013793945312,150.77000427246094,729.6032104492188,225.13999938964844,119.1317901611328,549.6572875976562,583.1699829101562,16.63605499267578,170.94000244140625,208.5658264160156,172.5800018310547,111.30703735351562,892.8466186523438,1862.0799560546875,97.3000030517578,88.83999633789062,205.9499969482422,257.1000061035156,488.9500122070313,202.3000030517578,163.5822296142578,235.9499969482422,144.1199951171875,103.68673706054688,69.33000183105469,55.68000030517578,164.1214599609375,34.90999984741211,222.28079223632812,427.5899963378906,115.44627380371094,148.4199981689453,152.61000061035156,75.75238800048828,86.99888610839844,217.8764190673828,252.6845245361328,72.28843688964844
13,2024-09-13,49.08779525756836,130.945068359375,100.60061645507812,109.91000366210938,76.5146484375,268.7200012207031,26.2603816986084,63.27532958984375,440.7353515625,224.4695587158203,536.8699951171875,45.71599960327149,878.9500122070312,337.4800109863281,250.0500030517578,100.6993637084961,161.2700958251953,653.1268310546875,19.65999984741211,42.24707794189453,197.164306640625,75.01000213623047,38.363582611083984,263.9599914550781,49.14588165283203,428.869873046875,318.510009765625,510.55999755859375,348.162841796875,182.80999755859375,33.04439926147461,187.59571838378903,152.30999755859375,747.7318115234375,229.92999267578125,119.09178924560548,550.1857299804688,581.9600219726562,16.92220115661621,172.22999572753906,211.7000732421875,173.4499969482422,113.44087982177734,910.974365234375,1868.9599609375,98.52999877929688,89.94000244140625,210.30999755859375,259.1300048828125,490.0700073242187,201.8800048828125,166.6936492919922,228.7899932861328,145.83999633789062,105.7844467163086,71.72000122070312,56.5,166.85716247558594,35.59000015258789,222.01136779785156,427.75,116.29878997802734,150.0399932861328,152.27999877929688,76.64581298828125,90.99917602539062,219.38113403320312,253.8813018798828,74.40939331054688
14,2024-09-16,50.30020904541016,127.70213317871094,95.47584533691406,111.48999786376952,75.90347290039062,273.1300048828125,26.38925552368164,62.96681594848633,442.1520385742187,222.3385772705078,521.5,44.90999984741211,892.4600219726562,343.7900085449219,249.2100067138672,100.01902770996094,169.5311737060547,644.0970458984375,20.90999984741211,42.65463638305664,195.7245178222656,76.33999633789062,38.393402099609375,267.7300109863281,48.44293212890625,429.6168823242187,318.04998779296875,510.0799865722656,352.6844177246094,182.4600067138672,33.48075866699219,186.7098388671875,152.0800018310547,732.7075805664062,230.0099945068359,116.7719497680664,554.8915405273438,585.72998046875,17.00113868713379,173.75999450683594,214.03598022460935,173.05499267578125,114.53260803222656,882.203125,1894.97998046875,99.29000091552734,89.79000091552734,213.4199981689453,267.80999755859375,498.5700073242187,205.4600067138672,163.04544067382812,233.30999755859375,145.8800048828125,105.6046371459961,70.37000274658203,58.40999984741211,165.74298095703125,36.310001373291016,215.8449554443359,429.1400146484375,116.83409118652344,149.47999572753906,150.3000030517578,77.30099487304688,86.96895599365234,220.67660522460935,256.2149658203125,73.32184600830078
15,2024-09-17,49.88621520996094,129.42837524414062,94.9849624633789,118.52999877929688,75.90347290039062,274.7900085449219,26.230642318725582,63.84988021850586,437.8919372558594,224.3998565673828,515.030029296875,43.9379997253418,885.8300170898438,354.5199890136719,248.1199951171875,100.64019775390624,166.68458557128906,642.6717529296875,21.469999313354492,43.04231643676758,198.60411071777344,75.61000061035156,38.79095077514648,266.8900146484375,49.8034782409668,433.41168212890625,317.25,507.3500061035156,335.6736755371094,182.86000061035156,34.14521789550781,187.71514892578125,150.82000732421875,735.8914794921875,232.57000732421875,115.58203125,550.1757202148438,579.3900146484375,17.958255767822266,175.6999969482422,211.0495758056641,168.96499633789062,115.94193267822266,864.3444213867188,1884.449951171875,97.87000274658205,90.2375030517578,214.63999938964844,268.7200012207031,502.25,200.3999938964844,161.50465393066406,239.97999572753903,147.77999877929688,106.7134246826172,71.41999816894531,58.310001373291016,167.82211303710938,36.45000076293945,216.31390380859375,428.8900146484375,118.00382232666016,150.49000549316406,153.89999389648438,75.66304779052734,88.51521301269531,222.5400848388672,254.4996032714844,76.3694839477539
16,2024-09-18,49.84678649902344,127.58238220214844,94.47445678710938,119.73999786376952,75.27259063720703,269.69000244140625,26.34960174560547,63.1613883972168,435.56732177734375,221.70127868652344,508.1300048828125,43.6879997253418,890.3900146484375,351.8299865722656,248.47000122070312,99.51617431640624,163.75836181640625,630.9609375,20.770000457763672,43.16160202026367,197.93353271484375,74.68000030517578,38.74125671386719,264.2099914550781,48.69236755371094,429.0890197753906,313.3900146484375,506.489990234375,334.8171691894531,179.27000427246094,34.244388580322266,185.27651977539065,148.2899932861328,727.3743896484375,231.5099945068359,113.36219024658205,548.2813720703125,579.489990234375,18.05692672729492,175.1300048828125,211.8479156494141,164.875,115.11817932128906,857.7171020507812,1900.3299560546875,97.41000366210938,90.42749786376952,213.57000732421875,267.1199951171875,495.9500122070313,198.0,160.7093963623047,241.80999755859375,145.9199981689453,107.73230743408205,70.63999938964844,58.04999923706055,167.4241943359375,36.380001068115234,220.20535278320312,426.75,118.31111907958984,150.2100067138672,154.27999877929688,74.79940032958984,87.13854217529297,220.84600830078125,252.14230346679688,75.35559844970703
17,2024-09-19,50.704345703125,133.5294647216797,97.6455307006836,117.36000061035156,77.70741271972656,280.3500061035156,26.63708877563477,65.14703369140625,437.7921752929687,232.4656982421875,526.4400024414062,43.720001220703125,919.25,363.7900085449219,247.42999267578125,102.66149139404295,166.8040008544922,652.0603637695312,21.13999938964844,44.16559219360352,204.7282257080078,75.66000366210938,38.721378326416016,269.760009765625,49.86394500732422,436.9375305175781,322.2900085449219,513.4199829101562,333.8809509277344,182.4199981689453,34.53199005126953,195.79750061035156,156.74000549316406,768.5568237304688,238.72000122070312,117.86187744140624,559.1786499023438,580.25,18.732694625854492,179.1300048828125,210.81301879882812,166.8000030517578,116.8847885131836,908.0045776367188,1929.2099609375,99.44000244140624,94.83000183105467,217.47000122070312,277.3800048828125,514.1199951171875,198.05999755859375,166.97262573242188,240.4499969482422,149.3800048828125,110.7390365600586,73.3499984741211,60.20000076293945,173.0149383544922,36.83000183105469,228.3673858642578,436.6099853515625,119.0347671508789,155.3800048828125,160.13999938964844,74.65049743652344,89.03394317626953,227.0741729736328,265.68682861328125,78.66543579101562
18,2024-09-20,51.22676467895508,128.67001342773438,95.9765396118164,114.9000015258789,75.91333770751953,273.760009765625,26.250469207763672,65.76567840576172,441.54345703125,225.8238220214844,522.2999877929688,45.72700119018555,937.3599853515624,366.760009765625,248.2899932861328,103.27279663085938,167.2120819091797,642.8411865234375,21.84000015258789,44.23517608642578,200.4877014160156,76.77999877929688,38.66175079345703,267.2900085449219,50.453514099121094,433.53118896484375,320.25,513.5900268554688,334.85699462890625,181.22000122070312,34.47248840332031,191.26861572265625,155.9499969482422,755.0449829101562,231.8800048828125,115.99200439453124,556.3670654296875,577.7999877929688,18.692943572998047,175.89999389648438,214.56820678710935,170.05999755859375,116.61682891845705,888.2723388671875,1934.6300048828125,99.5199966430664,96.11499786376952,219.2400054931641,299.8500061035156,506.6499938964844,197.0,170.64279174804688,240.1999969482422,148.11000061035156,113.8356475830078,69.56999969482422,58.56999969482422,168.0409698486328,37.20000076293945,227.6988525390625,432.1300048828125,121.15613555908205,152.4199981689453,160.5500030517578,75.08728790283203,90.6799545288086,224.51316833496097,266.49591064453125,77.0822982788086
19,2024-09-23,51.44361877441406,129.40841674804688,96.32015228271484,117.0,75.96261596679688,274.0799865722656,26.577608108520508,65.52619934082031,446.0729064941406,225.05706787109375,527.8699951171875,46.59400177001953,925.5499877929688,362.3900146484375,245.02999877929688,105.09923553466795,165.1717071533203,639.8312377929688,22.559999465942383,44.38428497314453,201.03009033203125,77.44000244140625,38.63193130493164,268.4599914550781,50.10581970214844,431.77825927734375,321.2699890136719,516.3800048828125,337.8348693847656,182.5500030517578,34.81959533691406,193.1398773193359,156.75,757.452880859375,231.86000061035156,116.25199127197266,556.0779418945312,583.739990234375,18.712820053100582,177.9600067138672,217.3279266357422,172.0850067138672,116.68629455566406,890.235595703125,1947.3800048828125,100.72000122070312,96.39250183105467,220.3800048828125,293.1400146484375,505.7900085449219,198.6300048828125,172.47787475585938,249.27999877929688,148.49000549316406,112.91665649414062,69.73999786376953,58.56999969482422,165.09637451171875,37.95000076293945,225.97265625,432.739990234375,121.85004425048828,151.55999755859375,158.52999877929688,75.56378173828125,93.34349060058594,223.3273162841797,263.90887451171875,78.16796112060547
20,2024-09-24,51.76890182495117,130.73553466796875,96.92884826660156,116.69000244140624,76.39635467529297,273.32000732421875,26.96422958374023,66.0051498413086,449.0859069824219,226.3715057373047,524.0700073242188,46.36100006103515,923.5999755859376,364.4299926757813,246.9499969482422,105.8437042236328,165.0224151611328,636.0738525390625,22.809999465942383,45.02047348022461,202.10501098632812,77.45999908447266,38.57229995727539,269.6499938964844,50.234317779541016,427.45556640625,324.19000244140625,510.94000244140625,338.24322509765625,183.8800048828125,35.543556213378906,195.86717224121097,158.32000732421875,766.4774169921875,233.75,120.8616714477539,550.3252563476562,585.1500244140625,18.76250648498535,177.7899932861328,217.79116821289065,171.75999450683594,116.42825317382812,907.885009765625,1916.9000244140625,101.83999633789062,96.26750183105467,223.6000061035156,288.5400085449219,506.8299865722656,200.22000122070312,174.37278747558594,244.72999572753903,148.77999877929688,112.73684692382812,70.47000122070312,58.52000045776367,166.0812225341797,36.900001525878906,226.8706817626953,435.2799987792969,121.8797836303711,154.08999633789062,157.77000427246094,75.48435974121094,93.77244567871094,223.49671936035156,270.13177490234375,78.86383056640625
21,2024-09-25,51.89704132080078,130.34637451171875,95.4071273803711,113.29000091552734,75.0261459350586,271.79998779296875,26.508214950561523,65.21688079833984,449.445068359375,225.68441772460935,517.9000244140625,45.814998626708984,890.030029296875,364.9700012207031,243.3699951171875,106.9653778076172,165.5001678466797,632.6253051757812,23.540000915527344,44.4041633605957,202.2233428955078,76.61000061035156,38.61205291748047,268.0,49.886619567871094,430.3838195800781,319.3800048828125,511.0799865722656,335.6836242675781,182.44000244140625,35.75181579589844,196.39471435546875,162.02000427246094,768.188720703125,233.97000122070312,123.50149536132812,546.716064453125,580.0399780273438,19.726472854614254,176.1999969482422,218.04742431640625,170.2550048828125,119.26675415039062,911.6122436523438,1909.8499755859375,99.63999938964844,97.05249786376952,219.6499938964844,286.4700012207031,510.3599853515625,196.17999267578125,175.0509796142578,241.72000122070312,145.77999877929688,113.30622863769533,69.6500015258789,59.119998931884766,167.39434814453125,37.119998931884766,225.8728790283203,433.510009765625,120.62083435058594,152.72999572753906,158.80999755859375,74.97808837890625,95.53815460205078,220.5072021484375,273.7776184082031,80.12894439697266
22,2024-09-26,52.09417724609375,137.11166381835938,98.24440002441406,113.61000061035156,79.16633605957031,274.2300109863281,26.93448829650879,65.57608795166016,447.0705871582031,231.4798889160156,515.3800048828125,40.2400016784668,884.8599853515625,371.239990234375,245.42999267578125,109.94325256347656,167.31163024902344,634.7084350585938,23.920000076293945,45.01053237915039,206.36524963378903,77.20999908447266,38.582237243652344,273.3599853515625,53.25774765014648,429.5870056152344,324.8399963378906,516.469970703125,354.3675842285156,186.19000244140625,36.54520034790039,208.63766479492188,167.49000549316406,800.5158081054688,242.2400054931641,124.03145599365234,550.8436889648438,579.0700073242188,20.223360061645508,181.0099945068359,220.21575927734375,169.36500549316406,125.53925323486328,941.160888671875,1923.81005859375,100.11000061035156,96.5749969482422,221.33999633789065,281.4800109863281,515.4000244140625,200.5800018310547,177.61410522460938,255.66000366210935,149.5800018310547,126.51180267333984,73.31999969482422,60.5099983215332,171.76150512695312,37.099998474121094,227.02035522460935,436.19000244140625,123.3667221069336,158.63999938964844,155.6300048828125,76.6358871459961,109.61400604248048,227.83152770996097,275.44573974609375,84.49054718017578
23,2024-09-27,52.261749267578125,134.34767150878906,97.0466537475586,115.0,79.44234466552734,274.1300048828125,27.23188591003418,64.87761688232422,445.32464599609375,231.0716094970703,515.47998046875,41.9739990234375,881.7899780273438,368.6000061035156,243.6199951171875,107.93814086914062,167.94863891601562,616.9677124023438,23.90999984741211,44.60297393798828,206.2469024658203,77.44999694824219,38.71144104003906,271.8999938964844,52.471656799316406,426.3101501464844,325.1499938964844,508.94000244140625,348.2823791503906,190.63999938964844,35.11711120605469,203.9694061279297,164.35000610351562,778.4768676757812,244.92999267578125,121.39163970947266,552.1397705078125,577.52001953125,20.014665603637695,182.17999267578125,217.6630401611328,167.875,119.3163833618164,921.8271484375,1919.6500244140625,101.56999969482422,95.06500244140624,219.0,285.8599853515625,513.3099975585938,199.4600067138672,172.22854614257812,255.75,151.22000122070312,122.20650482177734,74.38999938964844,61.650001525878906,169.2446746826172,36.84000015258789,227.2897491455078,435.739990234375,120.1846694946289,158.6999969482422,156.0,76.3281478881836,107.2397689819336,225.7587890625,276.3247375488281,82.45878601074219
